,attackhlc
71446,0
58810,1
25540,1
3559,1
67485,0
1109,0
94328,1
10610,0
122016,1
86820,0
40681,3
32858,0
22108,3
110010,1
117838,0
80515,0
93384,0
64006,3
16884,0
117871,1
49044,0
49341,0
98721,0
119305,1
60648,0
12915,1
1026,0
39895,1
90666,0
10235,0
27635,1
11516,3
120823,0
15943,0
96723,0
13558,0
41505,0
3994,0
121278,1
18622,1
68343,0
31345,1
29878,0
39068,1
59398,0
71123,1
118964,3
51936,0
57817,0
72234,0
86751,0
20740,0
65444,1
80230,0
61745,1
95001,0
118744,1
55349,1
10469,0
68137,1
37327,1
73451,1
113575,0
85079,0
120461,0
47062,0
117937,1
26693,3
72476,0
53202,3
73986,1
105115,0
87639,0
101987,1
81397,1
54011,0
58896,1
26448,0
115469,1
32068,0
50593,0
10423,1
97491,1
41647,1
14125,1
60034,1
43443,0
28763,0
95294,0
115888,0
64028,0
35901,0
97515,0
10524,0
23106,0
17787,1
93230,0
100238,0
21199,1
10861,1
74208,1
77700,1
626,1
98627,0
96416,0
22632,1
73540,0
97084,0
38241,0
46150,1
44908,0
77083,1
36282,0
104625,1
80558,0
24340,1
28068,3
96876,0
104611,3
55270,1
46822,3
3146,0
85261,0
23348,3
4937,1
2304,0
4057,3
86275,1
71371,1
24709,0
14042,3
39440,0
37543,0
38081,1
18042,0
118027,1
43805,0
59100,0
24964,0
19162,1
30642,0
104404,1
15516,0
11948,1
55697,1
117759,0
94833,3
12344,0
71675,1
81322,1
6062,0
124120,3
97544,1
52839,0
77662,0
32326,0
97766,1
24245,3
68629,0
49346,0
99280,1
65377,1
115662,0
110363,1
82285,0
22559,1
2379,0
120231,3
98624,1
65788,3
84831,1
81276,0
108375,1
56931,0
93841,0
107635,0
13197,1
52691,0
117605,1
121640,0
86497,0
22090,0
122735,0
114380,0
80129,0
9682,1
57221,1
79839,0
36921,0
59569,0
122729,1
70826,1
7725,1
5324,0
34842,3
101842,0
104425,0
110792,1
31177,3
67623,1
106176,1
111686,3
89221,0
95286,0
108694,0
78430,1
5561,0
9814,0
34008,0
2951,0
72686,1
115692,3
119009,0
65081,0
110117,3
105786,0
69882,0
73204,0
53120,0
27722,0
124652,1
3459,1
24116,1
37099,3
119479,0
26860,1
9064,0
72516,1
56132,0
107172,0
111285,1
41841,0
24331,0
11663,1
88537,0
5305,1
1651,0
16994,0
43831,0
111081,1
103541,0
30818,0
82864,1
20217,0
115788,0
6473,1
13628,1
64709,1
70881,0
118039,0
26485,0
91863,0
122337,0
116868,3
108484,0
119329,0
119452,0
119530,0
20431,1
118981,3
123404,0
15540,0
100386,0
79165,3
66545,1
6826,3
59472,0
80930,1
38233,0
11310,0
91987,0
15520,0
41926,0
84406,0
48260,0
37220,0
100033,1
57686,0
60708,0
25921,0
124014,1
30302,0
79205,1
29932,0
96662,1
101877,1
55060,1
23505,0
39838,1
12201,2
78859,0
3024,3
13361,0
102355,1
59956,1
72463,0
91777,0
102611,0
122159,0
45265,0
61129,1
59932,1
68585,1
17045,0
63595,0
39221,1
29623,3
99484,1
10846,0
12936,0
21172,0
83054,1
112100,3
89474,0
124629,0
39668,0
98703,1
86629,1
110398,0
7492,1
102054,0
121024,1
64196,1
93751,3
28349,1
994,1
121756,0
78618,3
47674,3
17707,0
119233,1
109022,1
95059,0
49865,0
25961,0
56421,0
115927,0
46951,0
70033,0
34223,0
114666,3
125289,0
1184,1
13419,1
51818,3
125399,0
13107,1
86263,0
27980,0
97139,0
104800,0
95960,1
43722,0
52789,0
10814,0
64170,1
76700,0
74103,0
108071,0
125108,1
122872,3
65429,0
38147,0
66335,0
125481,0
93469,0
12858,0
111311,1
20675,0
44417,3
35311,0
123131,0
108512,0
66351,3
58567,1
109252,0
8834,0
108505,1
122923,0
103120,1
82400,0
19610,0
73295,0
117785,1
26455,1
70079,0
50207,1
54259,1
9217,0
116689,3
69584,1
50139,1
11110,1
38383,0
90776,0
94048,0
115272,0
9747,0
102892,3
59584,3
45565,1
78623,0
121856,0
75505,0
64978,3
69452,0
48327,0
113156,1
63241,0
40185,0
111594,0
8882,1
85085,0
69795,1
78597,0
43752,0
88651,0
26212,0
89320,1
100516,0
14769,0
80996,0
114723,0
28837,0
320,0
34755,0
106316,0
93926,0
54095,0
63432,0
101559,0
62993,1
13089,0
115024,0
916,1
344,1
2703,0
107190,1
36378,0
41049,0
34410,1
117574,3
36580,3
81665,0
61731,0
41153,1
50888,1
40025,0
68432,1
72254,3
48439,1
119760,0
66915,1
80587,0
56734,0
93894,0
37105,0
94989,0
24365,1
60317,1
100073,0
99571,1
48933,1
124287,0
29234,0
5205,1
87612,0
61197,0
52562,0
6042,1
117589,1
5536,3
110081,0
60372,3
123165,1
75365,0
56641,1
109576,1
81888,1
89133,0
16184,0
61555,3
114022,1
48954,1
90489,0
11805,1
2198,0
108130,0
74730,2
97497,1
120561,0
125768,0
33275,0
116374,0
28694,0
97555,0
76801,0
95020,0
45395,1
14953,0
13664,3
31837,1
13698,1
71923,0
45880,0
72159,0
50653,3
94286,1
69805,0
16158,0
101381,1
49216,0
8630,0
100688,1
1819,1
35865,3
75563,1
92473,0
103012,0
52062,1
100617,0
3430,0
77035,1
7334,0
80749,0
52770,0
44865,1
79775,0
76470,1
23238,0
90757,0
66923,0
107627,1
78198,3
7668,1
43578,0
59054,0
62447,0
53415,3
120355,0
94295,0
116137,0
3571,1
89274,3
24602,0
86187,0
88833,0
77925,1
33921,1
35173,0
70807,1
41806,3
54283,0
116612,0
91185,3
68832,0
94529,1
66708,0
117640,1
73383,1
1730,0
47905,0
64708,1
23308,0
5527,1
15898,0
3942,1
115372,1
111507,0
67640,0
119164,0
78609,0
38467,0
22661,0
65472,0
69967,0
125949,1
49582,0
88804,0
93808,0
33482,1
53635,0
18287,0
114964,1
11213,1
37178,0
12862,1
70368,0
67121,1
7669,0
124490,0
9473,0
62455,0
120573,0
40864,0
29981,0
103664,3
93673,1
49559,0
20450,1
82740,1
101346,1
3945,1
48305,0
2681,1
111737,0
42284,0
53013,1
29235,0
17599,1
2734,3
113315,1
120801,1
114774,0
41691,3
11907,3
116549,0
98218,3
103014,0
55367,1
16222,0
30386,1
41202,1
53359,1
48005,0
55216,0
18587,0
12219,0
111340,0
32490,0
265,0
14676,0
101714,1
75522,0
61320,0
15524,0
29602,1
31220,0
103102,1
31860,1
113831,0
6808,0
68754,1
89002,0
108993,3
104286,0
69237,0
94426,1
7836,0
88208,0
10606,3
89567,1
69502,0
49628,1
2578,0
111277,1
113426,0
9835,1
57412,3
95821,3
82065,3
44831,0
13514,1
75704,0
95339,0
45805,1
111301,1
16794,0
19395,1
43141,1
100854,1
90642,1
85778,2
114183,1
449,0
4265,1
118346,1
98270,0
115738,0
40961,1
105091,1
26106,3
63151,0
49382,1
1392,0
57200,1
84303,0
58542,1
50940,0
32133,0
92339,0
92538,1
93212,3
75945,0
49607,0
105709,0
116644,0
2786,1
23475,0
55519,0
6701,3
100328,1
26512,1
121376,0
4875,0
40085,1
27614,0
59531,3
98531,1
23323,3
121258,0
26500,0
90812,3
40400,0
29845,0
124593,0
97311,3
120469,0
75261,1
68263,0
45589,3
88685,3
66456,1
28386,1
13343,0
3574,0
67295,1
118442,0
18583,0
58430,0
122588,0
6351,0
29896,3
51082,1
5312,0
93878,1
46107,0
98857,0
24920,3
28955,1
100428,0
18260,3
73555,0
95759,0
56487,1
125563,1
61580,1
98303,1
83078,1
122843,1
99315,0
109732,1
119371,3
21924,1
59305,0
45474,0
36407,1
110950,1
47306,0
31944,1
14641,1
117478,0
76346,1
94542,0
85790,0
40478,0
4880,0
42028,0
43689,0
99041,1
100724,1
63531,0
76204,1
120335,1
90954,1
28522,0
16649,2
93825,0
105095,3
87970,0
96132,0
3297,0
43637,1
39345,3
22827,2
34547,0
27118,3
103196,0
104798,0
69518,3
99529,0
87306,0
31745,0
62210,0
52635,0
66548,0
94651,0
104018,3
99665,3
14220,0
93590,0
20265,3
106861,3
122569,1
13952,1
18266,1
84698,1
74741,1
40599,2
58979,1
31228,0
61884,3
78319,0
72301,0
75920,2
63035,0
74563,1
112999,3
109293,0
37415,0
64847,1
119081,1
4736,1
113292,0
17901,0
11615,0
96304,0
21215,0
39874,1
57714,0
14579,3
68781,1
125339,0
46798,1
107311,1
114124,0
93489,1
97353,0
6644,1
57538,0
6282,0
39520,1
60891,0
67721,1
97039,0
70441,0
5057,1
77176,0
43012,0
120134,1
2390,1
45776,1
53198,0
23247,0
13781,0
102682,0
18651,1
63383,1
13642,3
30803,1
104500,3
86868,1
90449,3
42697,1
81955,0
17998,0
78025,1
78998,0
2346,0
74583,1
29350,1
75055,0
122397,1
61141,0
66105,1
27631,1
117269,1
108321,0
32323,0
36398,0
105497,1
92600,1
7706,1
120224,1
64143,0
41751,0
82863,0
87713,1
47211,0
47217,0
67373,1
81897,0
90019,0
22222,1
49617,0
106288,0
100424,0
84274,0
34566,0
55015,1
78166,0
67405,0
6788,0
55718,1
106830,0
41244,0
15825,0
24328,3
78483,0
77352,0
88543,0
98706,1
105656,0
39306,1
75205,0
88409,0
38093,0
58061,0
87090,1
13261,1
48153,0
88461,0
84934,0
13344,1
30287,0
92424,1
47613,0
52060,1
51995,1
81526,0
76759,1
96852,0
74421,0
61658,1
3970,3
35967,1
58073,1
66190,0
20439,0
50999,0
26292,0
20734,0
122110,3
80810,0
10540,0
18173,0
105714,0
25103,0
3937,3
89908,3
113337,1
37758,0
118935,1
124296,1
54431,0
65243,1
116765,1
40063,0
18809,0
61847,0
21179,0
60971,0
25356,0
43618,0
71416,1
87666,0
121639,1
93070,1
2731,0
39195,0
56666,0
5071,0
87808,0
71171,0
66569,0
125750,0
89275,0
67613,0
10028,0
18226,0
46779,1
80501,1
124078,3
35267,0
122957,0
104514,0
61588,0
121405,1
63958,3
43301,1
32679,0
42380,0
121112,0
78055,0
105016,1
82090,1
16170,1
78834,0
1727,1
653,0
4065,1
91683,1
23538,1
18056,0
81933,0
25183,3
42156,3
34485,0
34483,0
38089,0
71846,0
60365,1
15949,0
90084,0
45557,1
114279,0
103166,0
112989,1
2756,1
116941,1
36703,0
115262,1
61274,1
25460,0
57265,1
110841,1
17646,1
105702,0
107877,0
70426,0
53989,1
47654,0
7582,0
35355,1
27396,0
37880,0
59708,3
17046,1
116154,1
120294,0
58813,0
91812,3
21931,1
69862,0
116089,1
120395,1
32895,1
86453,1
72666,1
45237,1
24336,1
117164,0
4564,1
42708,1
28702,0
14835,0
14311,0
4664,1
34534,0
116201,0
26040,0
81364,0
93300,0
36236,1
101238,0
93257,1
83885,0
101950,0
79094,1
57830,0
76583,1
52143,1
98108,1
107943,1
28713,1
75335,1
12704,3
102787,0
116255,0
25576,1
93643,1
117107,0
91356,0
60898,0
77531,0
50658,0
86477,1
53457,3
90314,0
53695,0
28414,0
17771,1
74631,1
63643,0
8495,1
25021,1
15022,0
117393,1
95177,1
68335,3
80517,0
5673,0
48953,3
43594,1
38280,0
43462,0
112043,0
30623,0
57333,1
123634,1
20031,0
52610,1
25852,0
80995,0
39785,1
101257,0
83838,0
28591,0
6409,1
79998,0
119806,0
33351,0
68526,3
122919,0
19023,0
124224,1
122710,1
73636,1
73180,1
16193,3
24092,1
5906,1
95332,1
155,0
77261,0
121095,0
58138,0
1723,0
44863,3
749,0
76559,0
112816,0
21513,0
62417,0
76886,1
53272,1
99334,0
19393,1
43318,0
78382,0
81353,1
59618,1
5355,0
1340,0
114927,0
97748,1
1216,1
55665,0
80811,0
71496,0
71597,0
105286,0
91691,0
95828,0
47025,1
4900,0
33718,0
119698,0
41542,1
112192,2
93879,0
114293,0
77857,0
70843,0
10514,3
30908,0
17211,1
19664,1
54446,0
104210,1
73362,0
36667,0
50332,1
59928,0
19421,1
40200,1
52207,0
125547,0
69366,1
118961,1
87687,1
45276,1
74459,1
79710,1
30005,1
120082,3
76813,4
62076,0
6840,0
56254,1
97812,0
24316,0
12681,1
53709,0
118013,3
24281,0
105120,0
12362,1
16721,0
74734,1
75721,1
43009,0
85268,0
63851,0
66582,0
15182,0
24874,0
23079,0
34290,0
16303,1
42114,0
60406,3
76293,0
108245,3
11461,0
67219,0
83486,3
92964,1
92544,1
53420,0
42575,0
108771,1
91870,0
84029,1
49011,0
92972,0
37356,0
102842,0
107546,1
14979,1
119047,1
55317,0
116478,0
69189,0
25866,0
33560,0
9972,3
84557,0
76393,1
118972,1
32495,1
64842,0
2936,0
119350,1
13604,0
79063,1
23889,0
56460,0
18937,0
83367,3
58179,0
28914,0
19544,0
35825,0
89475,1
44647,1
76848,1
94098,0
9257,1
112904,0
33457,3
65219,0
122999,1
31610,1
21393,0
24979,0
41822,1
116479,0
58496,0
23681,0
58602,3
97947,0
91516,0
17555,1
122208,0
68165,0
15077,3
93033,0
108355,0
24985,0
106755,0
110795,0
9234,0
540,1
77444,0
72052,0
15888,0
94763,0
55482,3
92745,1
11639,0
80519,0
7803,0
71510,0
29749,1
110960,0
106401,1
50625,0
122605,1
5307,3
122658,1
22850,0
25114,1
45925,1
112448,0
117865,0
32066,0
53133,0
99549,0
121463,0
47372,0
20357,0
78525,0
54908,0
112750,0
86867,1
123344,0
49227,0
35417,0
98672,0
108719,0
76283,0
110064,1
101282,0
67259,1
69705,3
115650,3
8399,1
23716,1
91144,0
68377,1
60647,0
71613,1
37821,0
32445,1
30297,0
3442,0
57369,0
81844,0
23126,0
3654,1
64794,1
59164,0
113741,1
16349,0
49887,1
55793,0
59399,0
21707,3
60392,1
32558,0
29371,0
82841,1
102726,1
32486,1
78076,0
74983,1
34875,0
14272,1
96134,1
94447,0
70401,1
10683,0
55283,1
80900,1
25837,0
122228,0
106317,1
125486,0
44119,1
111753,3
60964,3
82211,0
123911,0
10327,1
56034,0
23007,0
29029,0
27363,1
106865,1
57182,0
40996,1
119461,0
45159,0
123035,0
95562,3
45814,1
62400,0
26921,3
105315,1
73217,0
20020,3
95100,1
113283,0
71542,0
86089,1
70261,0
119948,1
82401,0
120528,0
21584,0
7723,1
68125,0
43074,0
8309,0
103680,1
115300,0
73599,0
32200,1
43146,0
120167,1
117873,0
79602,1
88546,1
39493,1
107479,1
91911,1
42382,1
121563,0
99509,0
23947,0
24301,1
76036,1
4266,0
62113,3
106014,1
1306,1
109415,0
10103,0
101713,0
69746,0
90342,0
53336,0
76107,1
67838,1
49156,0
114412,0
108393,0
42811,3
125297,0
54726,1
90638,0
71898,0
45336,1
10001,2
84494,0
121167,0
45701,0
21855,0
43480,1
54756,0
101113,0
102447,0
115307,1
42855,0
17300,0
71363,1
81126,1
2455,1
58302,2
69203,0
72061,1
51973,0
36959,0
88956,1
32027,0
118496,0
114457,0
4854,1
94685,0
94126,0
2942,1
97774,0
1469,0
5227,0
87913,0
103846,0
43652,0
89707,1
73077,3
123456,0
82543,3
91605,1
109272,0
117747,1
53462,0
105695,0
106591,0
6910,0
71213,0
6529,0
77978,1
24487,0
35694,0
107732,0
43405,0
22466,0
100640,1
91837,0
86213,0
116557,1
111574,0
55059,0
25303,0
78863,0
57780,0
20970,1
39328,1
121768,1
100938,1
23940,1
82642,3
62300,0
8723,0
63755,1
32693,1
101650,0
119580,0
50761,1
849,1
85095,0
42444,0
30975,1
47950,0
74245,0
35458,1
125469,1
99735,0
101973,1
85473,1
4161,1
65575,1
86762,1
53779,0
119828,0
38211,1
93248,0
76769,1
119600,0
102111,0
120406,1
34260,1
35630,1
125398,0
10278,2
57972,0
119015,1
44413,1
94879,0
65864,0
23578,3
18511,0
61673,0
76172,0
112173,0
111843,0
15128,0
118160,3
56913,1
86545,1
31549,0
119411,0
57307,1
61005,1
62682,0
71012,2
125497,3
75125,0
90862,1
12527,0
44941,3
3889,0
1925,0
49212,1
77267,0
101820,1
12960,1
27797,0
17166,0
36344,1
67506,0
83132,0
12477,0
62503,1
63131,1
78144,0
66723,0
58620,1
9723,0
36709,0
93501,0
85303,1
60030,0
22685,0
85820,0
53058,0
81431,0
70214,1
79455,3
112784,1
26888,0
49672,0
5495,0
9808,0
115711,0
118314,1
33785,0
4860,1
42632,1
22219,0
49056,0
59990,3
110080,0
30475,0
97756,0
124215,0
36629,1
32920,1
44074,3
12627,1
42022,0
115067,1
100308,0
57960,1
35705,1
93328,1
43171,1
44857,0
101879,0
32813,1
44855,1
77782,1
15194,0
105715,0
110918,0
111483,2
71366,0
10808,0
53953,1
15706,3
41653,0
125730,3
84070,0
46908,1
88126,0
93745,0
54782,0
55453,0
117071,1
113250,1
121514,0
2968,3
79578,0
57623,3
58540,1
96401,0
119125,3
22713,1
54521,0
64840,0
111842,3
26284,3
90191,0
4141,0
55678,0
18775,0
35841,1
93826,0
80482,0
19380,0
64930,1
33128,0
72618,1
30763,1
42258,0
125500,0
41812,1
48632,0
15683,0
101088,0
8665,0
31979,3
34094,0
108369,1
17136,3
111462,0
5171,3
83012,3
41889,0
14466,0
105036,1
72681,0
85196,0
47537,0
118841,0
49311,1
70404,0
57973,1
61918,0
89216,0
110701,0
78803,1
52866,3
125373,3
52314,0
62017,1
110890,0
115322,1
66977,3
35410,0
44963,0
76158,3
124838,3
5718,0
9923,3
69057,1
20643,3
8082,0
122697,0
122112,0
45292,0
73808,0
101699,2
66976,1
70811,0
82060,0
37771,3
31598,0
57158,1
75771,0
51261,0
9855,0
25182,3
109287,0
6684,0
117750,0
56799,0
106742,1
114945,0
84269,0
13733,1
45644,0
66092,1
34850,1
110804,1
110439,0
89500,0
24977,3
75024,1
115377,0
105311,0
111997,0
90892,0
108808,1
61764,1
121688,3
50398,0
3395,1
20246,1
42237,1
47271,0
66942,0
95210,1
116598,0
24163,0
5222,1
81148,1
73189,0
13856,0
49112,0
42649,0
115872,0
98216,1
76135,0
101375,0
3867,1
75816,0
91521,0
87187,1
11248,0
63301,1
45044,0
67084,1
17070,1
5270,0
66304,1
44767,1
35018,0
91045,1
7378,0
52379,0
948,1
24651,0
68162,0
52463,0
112127,1
54880,1
108779,0
29521,0
69930,1
71341,1
114582,0
30693,0
117237,1
45166,0
22434,0
45711,3
107711,1
64007,1
115583,1
42432,0
76374,1
82263,0
30133,0
66154,1
15828,0
91759,0
111965,1
114768,0
6982,0
123391,0
52265,0
120034,3
84649,0
108715,0
39925,0
53837,0
76274,0
34473,1
77379,0
108568,0
101458,1
83102,1
36600,1
11749,0
78528,1
16808,1
32847,3
40937,1
123134,0
42907,0
67702,0
30949,3
16145,2
119548,1
87625,1
70993,1
44315,3
936,0
80852,1
27305,3
70681,1
116795,0
125137,0
36757,3
81015,1
118979,0
28175,0
33987,0
69740,0
67169,3
49166,0
47567,1
82685,1
63727,1
61622,1
27360,0
32062,0
83723,1
101401,0
79279,1
20848,0
62557,1
52409,0
97029,0
8261,1
55052,0
118682,1
60562,0
49538,0
20871,3
65104,1
52649,0
15915,0
45885,0
112541,0
63054,1
12740,1
107090,0
22614,3
101448,0
111309,0
41339,0
108373,0
120905,1
112020,0
63209,1
61875,1
106792,0
101004,1
36019,0
71963,0
27509,0
2448,0
81716,0
45489,0
97640,0
30367,1
8520,1
97848,3
116099,1
110565,0
36917,0
33182,2
25858,0
52460,3
229,0
4099,0
43182,1
92141,0
41514,1
80544,1
108452,0
72763,0
20699,0
48161,0
41754,0
93505,1
21126,1
76568,0
60139,1
105459,0
119552,1
80163,0
71960,1
19146,1
79854,1
73184,3
83651,0
29767,0
63043,1
75242,1
11339,0
45738,0
2032,3
16017,1
100645,0
124995,0
32582,0
98313,1
78809,0
124058,1
95478,0
78638,3
67445,0
15912,1
44826,0
109768,3
115689,3
31778,0
101869,0
108661,3
91602,0
48340,0
9704,0
63001,0
52931,0
108391,1
110756,1
28867,0
108247,0
16323,3
54890,1
44489,0
63597,0
28347,0
113355,0
100977,0
35669,1
18296,1
101884,1
60336,0
86162,0
110907,0
32071,0
111691,0
120452,0
54419,1
877,1
124472,0
3568,0
77966,1
104764,0
115039,0
22859,1
28215,1
455,0
39223,0
98979,0
17760,1
50741,0
122045,0
104237,1
11815,0
88471,0
97992,0
40751,1
97922,0
32990,1
48105,1
72815,1
68506,1
92112,0
11289,3
5895,1
77408,0
82865,0
5797,0
75824,0
111110,1
56259,0
17611,0
74522,0
73313,1
49375,1
11304,1
84948,0
7022,0
34962,1
14642,0
51057,0
91178,0
125914,0
4077,0
72343,0
19994,1
66459,0
122379,0
34950,1
106402,0
41909,0
1752,0
41357,0
64197,0
50215,0
117782,0
99288,1
58006,1
52333,0
108777,1
61361,0
49010,0
1115,1
82906,0
60031,1
21405,0
94786,1
26758,0
124818,1
66496,1
76341,0
117588,1
10737,0
17146,1
102570,1
28421,0
19546,1
8635,0
49867,3
12007,0
123467,0
108069,0
3917,1
20161,0
95957,0
104872,0
54496,0
41385,1
54165,3
75559,0
94728,3
66438,0
67151,0
25518,0
64455,0
63459,0
120160,0
90682,0
19158,0
47196,1
97776,0
82364,1
53097,0
13162,0
102211,1
74971,1
103164,0
26989,0
53672,1
7633,1
92632,0
37278,0
30323,0
22182,1
125130,0
866,0
124822,0
120668,0
21504,0
110063,0
45978,0
21379,0
121326,0
107587,1
13948,0
41996,1
63141,1
101635,1
67002,0
78930,0
43400,0
73844,0
17579,1
80325,1
94045,0
111764,1
115967,1
87452,0
46084,1
115975,1
56190,1
98404,1
55925,0
29945,0
17702,0
26313,0
55328,1
52583,0
96019,0
8627,0
76530,0
98758,0
106382,0
112159,0
102154,1
52748,0
55250,1
24515,3
95299,1
2187,1
46091,1
42737,0
82595,0
97458,1
72619,0
125745,0
3689,0
65915,0
120628,0
23339,1
52751,0
35862,0
124125,3
41155,1
23622,0
48270,0
28744,0
111069,1
117685,3
69848,1
77276,0
38613,3
104581,1
72916,1
28779,3
95550,1
92795,0
67377,1
53164,1
98494,1
97384,1
20581,0
82767,0
2513,1
52840,0
17499,1
52983,0
66681,1
100356,1
64651,0
24982,0
88580,0
82030,0
782,0
13583,0
109149,0
67285,0
53914,0
9622,1
83370,0
100587,1
55545,0
4148,0
91211,1
65700,1
89656,0
10182,1
37003,1
81765,0
114151,2
43881,3
73126,0
50142,0
24637,1
104386,0
27214,0
36028,0
112897,1
26911,0
1637,1
56449,3
40912,0
32739,0
65833,0
36159,1
567,1
7992,0
30749,0
63445,1
91472,1
12835,1
36494,1
63578,0
51614,0
117999,1
91207,1
79589,1
115279,1
46905,0
45254,3
75370,1
20487,1
40921,0
23318,1
53912,0
47288,1
112183,1
84529,1
20065,0
99887,0
16685,1
108132,0
14704,0
58217,3
97002,0
68289,1
117409,0
117347,0
59719,1
100114,3
123302,1
9652,1
25284,0
20295,3
124689,0
101082,2
26634,1
91471,3
24873,0
90730,1
45708,0
116770,0
58313,0
7744,0
101148,1
105063,0
119111,0
93833,0
111907,3
62825,3
107136,1
103420,1
9663,1
12088,0
29523,0
43255,0
56845,0
95636,1
93719,0
12727,1
72037,0
51729,1
123247,1
44039,0
46744,0
36288,1
36562,0
17984,0
112664,1
21536,0
92493,1
37132,1
57433,1
19879,0
16171,0
23521,1
72174,1
80469,1
94942,1
61744,1
61526,1
91551,1
78849,0
102801,0
366,1
25976,1
75885,0
32617,0
110125,0
102060,1
117429,1
111618,1
73392,0
125649,0
39270,0
23607,0
91835,0
16829,0
6595,1
120773,0
96572,1
99493,0
61014,1
75106,1
122817,0
82585,1
20821,1
22327,3
60718,0
123438,1
122871,0
99190,0
39736,0
21585,1
95160,3
89949,1
120652,0
62840,0
32909,0
63250,1
65105,0
79730,0
43370,1
87818,1
40061,1
29068,0
58078,0
55943,1
96058,1
65364,1
98534,0
84027,0
14218,0
33613,0
4668,3
124073,1
64131,0
53545,1
77067,1
75983,1
102828,0
104619,1
14555,1
7028,0
1538,1
6422,1
57284,1
111527,0
107082,1
35381,0
86757,0
95308,1
34162,1
114212,0
109178,1
66589,0
7029,1
92761,1
87641,0
105031,1
20507,1
20985,0
22734,1
34233,1
8287,0
72797,0
2562,3
2473,1
101441,1
114859,0
71094,0
111381,3
82209,0
14780,0
72484,1
13337,1
75779,0
6591,0
43308,1
105682,0
29861,1
53015,0
50864,1
16482,0
27580,0
19806,0
99516,0
36290,1
123463,1
9802,1
79278,0
50105,1
62286,3
93445,1
86085,0
15737,1
37010,1
114572,0
25445,1
82181,2
85601,1
15300,1
20115,0
113268,1
33504,0
4142,0
122157,3
1559,0
30851,0
41060,0
119211,1
97801,1
55343,3
773,0
122511,3
88596,1
49481,0
4031,1
86924,2
115458,0
23379,1
91477,1
92304,1
69915,1
86217,1
60754,0
71332,1
12420,0
3579,0
96803,1
22307,0
37604,3
114747,0
76701,0
8748,3
54524,1
112699,0
122371,0
57996,0
51110,0
93653,0
84639,0
61610,0
48061,1
99072,0
94446,1
101231,1
54930,3
1265,0
92166,0
22255,0
79405,0
101341,1
10350,0
77385,0
90390,1
54699,0
38647,1
98160,0
100313,3
18595,1
3326,1
22993,0
95839,1
65569,1
90509,0
117434,0
45311,3
2086,1
7032,0
45156,3
123238,1
82612,0
30880,0
100825,0
7517,0
72451,1
72724,1
125007,0
54061,0
106745,1
101621,1
71164,0
122551,0
9021,0
16151,1
63046,0
58663,0
51375,0
18557,1
87842,0
107021,0
120930,0
59310,3
19662,0
97046,0
31449,0
86758,1
7318,0
68967,1
107740,1
66726,1
65982,3
29370,3
69149,1
41975,0
74687,0
46164,1
71930,0
50825,1
50691,0
79077,0
63846,1
61865,0
29160,1
44309,0
16648,0
18200,1
44397,3
83706,1
105121,0
30435,1
71616,1
28632,0
87420,1
1668,0
106063,0
76033,0
30961,1
62053,0
62213,1
94385,0
13245,1
3464,0
39401,0
25070,0
117142,0
60132,1
83474,1
107641,0
91206,1
103723,0
16984,0
43772,1
28939,0
51618,1
80603,0
35153,1
26704,0
15272,1
64895,0
16870,1
13475,0
113272,1
95724,1
64338,0
111278,1
93066,0
6479,0
119201,1
117786,1
62190,3
17805,0
95918,0
94791,3
30942,1
26923,0
105327,1
21285,0
114196,3
20973,1
52507,0
34981,0
32555,1
24289,1
102122,1
118109,0
83038,0
35636,0
15750,0
109099,1
50848,0
12938,1
80301,0
80417,0
80495,1
10993,0
49111,0
38351,0
76540,3
99126,0
102766,1
107857,3
98670,0
75363,0
68158,1
116061,1
3858,0
118449,1
72590,1
34790,0
97701,1
28624,3
92907,3
95770,0
74764,0
4302,0
25217,3
73628,3
6313,0
96083,0
79940,1
78062,1
52762,0
61519,0
21253,1
98176,1
20517,0
20987,0
48057,0
105821,0
77162,0
89307,0
38764,1
122400,0
8938,0
33802,1
79904,3
115487,0
62422,1
53677,1
86774,0
79721,0
23997,1
84133,1
51489,0
12257,0
10368,0
49961,3
3305,0
89395,0
57328,0
49699,0
106339,0
41458,1
69676,0
73795,1
114111,0
123944,3
56323,3
98976,0
115045,0
98245,1
79847,0
21403,1
23124,3
55070,1
107742,1
44346,0
67949,1
122728,0
91435,1
3096,0
54537,0
72016,0
15475,0
54576,0
85388,0
60164,0
45945,1
47463,1
107371,1
42209,0
43812,1
11894,1
56296,1
76957,0
111444,0
18101,1
97582,0
36283,1
59327,0
67757,1
76947,0
79586,0
94835,0
63273,1
30480,2
168,0
10218,0
32664,3
29042,1
83752,1
55053,0
71590,0
26646,3
49057,0
